nSeq	I1	I2	O1	O2	A1	A2	A3	A4	A5	A6
12	0	0	1	0	517	513	0	395	39	4
13	0	0	1	0	508	502	0	669	39	4
14	0	0	1	0	513	562	0	398	38	4
15	0	0	1	0	508	629	0	667	39	4
0	0	0	1	0	518	540	0	392	39	4
1	0	0	1	0	515	401	0	695	39	4
2	0	0	1	0	521	455	0	406	38	4
3	0	0	1	0	507	500	0	754	39	4
4	0	0	1	0	519	520	0	398	39	4
5	0	0	1	0	506	530	0	684	39	4
6	0	0	1	0	517	484	0	391	38	4
7	0	0	1	0	509	522	0	801	39	4
8	0	0	1	0	522	546	0	391	39	4
9	0	0	1	0	509	514	0	582	39	4
10	0	0	1	0	515	539	0	364	38	4
11	0	0	1	0	509	564	0	563	39	4
12	0	0	1	0	517	527	0	369	39	4
13	0	0	1	0	511	528	0	547	39	4
14	0	0	1	0	517	540	0	383	38	4
15	0	0	1	0	510	535	0	553	39	4
0	0	0	1	0	521	523	0	407	39	5
1	0	0	1	0	511	550	0	761	39	4
2	0	0	1	0	522	519	0	412	38	4
3	0	0	1	0	508	530	0	594	39	5
4	0	0	1	0	523	586	0	388	39	5
5	0	0	1	0	504	512	0	616	39	5
6	0	0	1	0	517	536	0	403	38	5
7	0	0	1	0	510	536	0	593	39	5
8	0	0	1	0	512	527	0	403	39	5
9	0	0	1	0	507	494	0	567	39	5
10	0	0	1	0	521	524	0	409	38	5
11	0	0	1	0	501	488	0	681	39	5
12	0	0	1	0	525	464	0	418	39	5
13	0	0	1	0	503	467	0	691	39	5
14	0	0	1	0	519	489	0	416	38	5
15	0	0	1	0	503	508	0	604	39	5
0	0	0	1	0	518	483	0	413	39	5
1	0	0	1	0	505	488	0	593	39	5
2	0	0	1	0	518	535	0	415	38	5
3	0	0	1	0	512	502	0	573	39	5
4	0	0	1	0	516	504	0	412	39	5
5	0	0	1	0	509	499	0	697	39	5
6	0	0	1	0	517	507	0	416	38	5
7	0	0	1	0	508	498	0	658	39	5
8	0	0	1	0	519	472	0	425	39	5
9	0	0	1	0	510	524	0	532	39	5
10	0	0	1	0	519	527	0	420	38	5
11	0	0	1	0	503	515	0	633	39	5
12	0	0	1	0	516	507	0	432	39	4
13	0	0	1	0	508	538	0	621	39	4
14	0	0	1	0	525	519	0	427	38	4
15	0	0	1	0	503	520	0	780	39	4
0	0	0	1	0	519	535	0	431	39	4
1	0	0	1	0	510	508	0	697	39	4
2	0	0	1	0	517	507	0	428	38	5
3	0	0	1	0	507	506	0	651	39	5
4	0	0	1	0	522	489	0	419	39	4
5	0	0	1	0	502	515	0	599	39	5
6	0	0	1	0	520	517	0	409	38	5
7	0	0	1	0	511	520	0	568	39	5
8	0	0	1	0	514	492	0	412	39	5
9	0	0	1	0	513	513	0	688	39	5
10	0	0	1	0	517	513	0	430	38	5
11	0	0	1	0	506	575	0	619	39	5
12	0	0	1	0	528	581	0	421	39	5
13	0	0	1	0	502	504	0	626	39	5
14	0	0	1	0	510	446	0	423	38	5
15	0	0	1	0	512	464	0	580	39	5
0	0	0	1	0	515	509	0	416	39	5
1	0	0	1	0	508	513	0	779	39	5
2	0	0	1	0	515	512	0	426	38	5
3	0	0	1	0	508	532	0	615	39	4
4	0	0	1	0	513	515	0	411	39	5
5	0	0	1	0	508	559	0	780	39	5
6	0	0	1	0	519	512	0	421	38	5
7	0	0	1	0	510	496	0	558	39	5
8	0	0	1	0	515	495	0	398	39	5
9	0	0	1	0	513	545	0	576	39	5
10	0	0	1	0	515	515	0	411	38	5
11	0	0	1	0	510	531	0	663	39	5
12	0	0	1	0	516	533	0	427	39	5
13	0	0	1	0	507	518	0	603	39	5
14	0	0	1	0	524	539	0	415	38	5
15	0	0	1	0	506	532	0	714	39	5
0	0	0	1	0	512	542	0	430	39	5
1	0	0	1	0	510	542	0	699	39	5
2	0	0	1	0	526	531	0	422	38	5
3	0	0	1	0	512	542	0	611	39	5
4	0	0	1	0	519	494	0	409	39	5
5	0	0	1	0	504	508	0	616	39	5
6	0	0	1	0	518	508	0	415	38	5
7	0	0	1	0	508	497	0	560	39	5
8	0	0	1	0	515	489	0	415	39	5
9	0	0	1	0	505	513	0	571	39	5
10	0	0	1	0	521	474	0	421	38	5
11	0	0	1	0	510	479	0	625	39	5
12	0	0	1	0	513	494	0	429	39	5
13	0	0	1	0	513	530	0	654	39	5
14	0	0	1	0	520	512	0	436	38	5
15	0	0	1	0	508	476	0	730	39	5
0	0	0	1	0	514	543	0	448	39	5
1	0	0	1	0	511	489	0	622	39	5
2	0	0	1	0	520	502	0	428	38	5
3	0	0	1	0	510	540	0	632	39	5
4	0	0	1	0	514	510	0	425	39	5
5	0	0	1	0	504	520	0	643	39	5
6	0	0	1	0	513	512	0	421	38	5
7	0	0	1	0	506	531	0	647	39	5
8	0	0	1	0	515	492	0	442	39	5
9	0	0	1	0	506	514	0	664	39	5
10	0	0	1	0	519	513	0	430	38	5
11	0	0	1	0	508	492	0	550	39	5
12	0	0	1	0	519	523	0	411	39	5
13	0	0	1	0	507	524	0	637	39	5
14	0	0	1	0	519	482	0	419	38	5
15	0	0	1	0	513	504	0	661	39	5
0	0	0	1	0	514	516	0	419	39	5
1	0	0	1	0	508	510	0	579	39	4
2	0	0	1	0	524	524	0	425	38	4
3	0	0	1	0	516	500	0	678	39	4
4	0	0	1	0	514	508	0	422	39	4
5	0	0	1	0	514	508	0	601	39	4
6	0	0	1	0	512	522	0	410	38	4
7	0	0	1	0	507	525	0	673	39	4
8	0	0	1	0	515	615	0	419	39	4
9	0	0	1	0	509	568	0	702	39	4
10	0	0	1	0	523	445	0	424	38	4
11	0	0	1	0	512	464	0	700	39	4
12	0	0	1	0	520	496	0	425	39	4
13	0	0	1	0	502	502	0	613	39	4
14	0	0	1	0	518	531	0	405	38	4
15	0	0	1	0	509	538	0	611	39	4
0	0	0	1	0	513	523	0	414	39	3
1	0	0	1	0	507	494	0	767	39	3
2	0	0	1	0	520	527	0	429	38	3
3	0	0	1	0	503	509	0	600	39	3
4	0	0	1	0	518	540	0	414	39	3
5	0	0	1	0	507	537	0	659	39	3
6	0	0	1	0	522	521	0	415	38	3
7	0	0	1	0	510	518	0	667	39	3
8	0	0	1	0	516	540	0	421	39	3
9	0	0	1	0	505	529	0	758	39	3
10	0	0	1	0	517	555	0	412	38	3
11	0	0	1	0	506	508	0	797	39	3
12	0	0	1	0	516	527	0	421	39	3
13	0	0	1	0	511	553	0	590	39	3
14	0	0	1	0	516	503	0	395	38	4
15	0	0	1	0	511	546	0	548	39	4
0	0	0	1	0	512	548	0	391	39	4
1	0	0	1	0	512	524	0	563	39	3
2	0	0	1	0	515	519	0	397	38	3
3	0	0	1	0	510	505	0	761	39	3
4	0	0	1	0	521	494	0	423	39	3
5	0	0	1	0	511	473	0	604	39	3
6	0	0	1	0	518	486	0	402	38	3
7	0	0	1	0	508	493	0	691	39	3
8	0	0	1	0	517	512	0	412	39	3
9	0	0	1	0	510	506	0	622	39	4
10	0	0	1	0	516	493	0	408	38	4
11	0	0	1	0	512	481	0	810	39	4
12	0	0	1	0	523	502	0	417	39	4
13	0	0	1	0	512	503	0	759	39	4
14	0	0	1	0	520	517	0	411	38	4
15	0	0	1	0	513	502	0	585	39	4
0	0	0	1	0	516	502	0	390	39	4
1	0	0	1	0	513	513	0	671	39	4
2	0	0	1	0	515	515	0	399	38	4
3	0	0	1	0	507	506	0	774	39	3
4	0	0	1	0	518	522	0	412	39	3
5	0	0	1	0	511	528	0	880	39	3
6	0	0	1	0	515	490	0	426	38	3
7	0	0	1	0	505	514	0	679	39	3
8	0	0	1	0	517	548	0	380	39	3
9	0	0	1	0	505	529	0	681	39	3
10	0	0	1	0	520	544	0	382	38	3
11	0	0	1	0	508	506	0	557	39	3
12	0	0	1	0	513	521	0	366	39	3
13	0	0	1	0	510	483	0	887	39	3
14	0	0	1	0	517	502	0	406	38	3
15	0	0	1	0	505	520	0	701	39	3
0	0	0	1	0	519	482	0	381	39	3
1	0	0	1	0	508	515	0	602	39	3
2	0	0	1	0	518	527	0	358	38	3
3	0	0	1	0	508	490	0	590	39	3
4	0	0	1	0	526	531	0	363	39	3
5	0	0	1	0	512	605	0	696	39	3
6	0	0	1	0	517	546	0	377	38	3
7	0	0	1	0	507	424	0	667	39	3
8	0	0	1	0	517	481	0	383	39	3
9	0	0	1	0	506	496	0	697	39	3
10	0	0	1	0	516	519	0	403	38	3
11	0	0	1	0	509	529	0	730	39	3
12	0	0	1	0	515	520	0	392	39	3
13	0	0	1	0	512	534	0	758	39	3
14	0	0	1	0	517	490	0	403	38	3
15	0	0	1	0	510	542	0	790	39	3
0	0	0	1	0	513	531	0	405	39	3
1	0	0	1	0	505	523	0	664	39	3
2	0	0	1	0	518	513	0	372	38	3
3	0	0	1	0	506	522	0	734	39	3
4	0	0	1	0	516	505	0	398	39	3
5	0	0	1	0	511	543	0	802	39	3
6	0	0	1	0	519	536	0	384	38	3
7	0	0	1	0	513	528	0	569	39	3
8	0	0	1	0	516	540	0	353	39	3
9	0	0	1	0	514	545	0	787	39	3
10	0	0	1	0	520	550	0	390	38	3
11	0	0	1	0	508	541	0	530	39	3
12	0	0	1	0	519	538	0	366	39	3
13	0	0	1	0	510	516	0	501	39	3
14	0	0	1	0	513	514	0	380	38	3
15	0	0	1	0	508	512	0	526	39	3
0	0	0	1	0	519	499	0	382	39	3
1	0	0	1	0	509	487	0	728	39	3
2	0	0	1	0	519	483	0	415	38	3
3	0	0	1	0	509	487	0	916	39	3
4	0	0	1	0	515	497	0	439	39	3
5	0	0	1	0	507	480	0	500	39	3
6	0	0	1	0	516	485	0	382	38	3
7	0	0	1	0	509	510	0	556	39	3
8	0	0	1	0	519	504	0	387	39	3
9	0	0	1	0	516	497	0	638	39	3
10	0	0	1	0	517	508	0	417	38	3
11	0	0	1	0	507	494	0	776	39	3
12	0	0	1	0	515	519	0	424	39	3
13	0	0	1	0	507	503	0	710	39	3
14	0	0	1	0	513	496	0	411	38	3
15	0	0	1	0	516	511	0	578	39	3
0	0	0	1	0	522	508	0	393	39	3
1	0	0	1	0	505	531	0	628	39	3
2	0	0	1	0	520	502	0	397	38	3
3	0	0	1	0	508	510	0	885	39	3
4	0	0	1	0	512	515	0	440	39	3
5	0	0	1	0	503	519	0	623	39	3
6	0	0	1	0	511	530	0	398	38	3
7	0	0	1	0	514	527	0	819	39	3
8	0	0	1	0	520	542	0	447	39	3
9	0	0	1	0	511	513	0	631	39	3
10	0	0	1	0	515	528	0	389	38	3
11	0	0	1	0	510	524	0	750	39	3
12	0	0	1	0	513	504	0	405	39	3
13	0	0	1	0	512	501	0	1018	39	3
14	0	0	1	0	519	527	0	439	38	3
15	0	0	1	0	508	519	0	682	39	3
0	0	0	1	0	520	517	0	374	39	3
1	0	0	1	0	509	503	0	651	39	3
2	0	0	1	0	517	492	0	377	38	3
3	0	0	1	0	505	485	0	571	39	3
4	0	0	1	0	513	553	0	368	39	3
5	0	0	1	0	512	600	0	752	39	3
6	0	0	1	0	512	573	0	382	38	3
7	0	0	1	0	504	454	0	957	39	3
8	0	0	1	0	518	439	0	423	39	3
9	0	0	1	0	504	466	0	844	39	3
10	0	0	1	0	515	507	0	390	38	3
11	0	0	1	0	511	520	0	921	38	3
12	0	0	1	0	523	530	0	395	39	3
13	0	0	1	0	510	501	0	739	39	3
14	0	0	1	0	521	510	0	356	38	3
15	0	0	1	0	502	542	0	782	39	3
0	0	0	1	0	522	523	0	334	39	3
1	0	0	1	0	506	524	0	1018	38	3
2	0	0	1	0	516	537	0	419	38	3
3	0	0	1	0	506	508	0	995	39	3
4	0	0	1	0	517	524	0	381	39	3
5	0	0	1	0	504	540	0	655	39	3
6	0	0	1	0	522	534	0	295	38	3
7	0	0	1	0	507	524	0	793	39	3
8	0	0	1	0	515	548	0	304	39	3
9	0	0	1	0	506	536	0	764	39	3
10	0	0	1	0	520	543	0	344	38	3
11	0	0	1	0	502	536	0	418	39	3
12	0	0	1	0	516	529	0	259	39	3
13	0	0	1	0	504	536	0	654	39	3
14	0	0	1	0	513	530	0	313	38	3
15	0	0	1	0	513	487	0	605	39	3
0	0	0	1	0	514	492	0	306	39	3
1	0	0	1	0	510	487	0	1018	39	3
2	0	0	1	0	520	503	0	465	38	3
3	0	0	1	0	507	492	0	904	39	3
4	0	0	1	0	514	511	0	358	39	3
5	0	0	1	0	507	490	0	870	39	3
6	0	0	1	0	518	469	0	358	38	3
7	0	0	1	0	510	478	0	583	39	3
8	0	0	1	0	517	502	0	268	39	3
9	0	0	1	0	506	482	0	892	39	3
10	0	0	1	0	523	494	0	335	38	3
11	0	0	1	0	515	521	0	843	39	3
12	0	0	1	0	515	495	0	308	39	3
13	0	0	1	0	511	485	0	631	39	3
14	0	0	1	0	513	525	0	289	38	3
15	0	0	1	0	512	490	0	908	39	3
0	0	0	1	0	513	537	0	350	39	3
1	0	0	1	0	507	512	0	839	39	3
2	0	0	1	0	519	508	0	359	38	3
3	0	0	1	0	510	496	0	822	39	3
4	0	0	1	0	520	517	0	330	39	3
5	0	0	1	0	505	518	0	922	39	3
6	0	0	1	0	518	497	0	346	38	3
7	0	0	1	0	509	528	0	753	39	3
8	0	0	1	0	513	517	0	284	39	3
9	0	0	1	0	511	516	0	691	39	3
10	0	0	1	0	512	503	0	295	38	3
11	0	0	1	0	508	521	0	547	39	3
12	0	0	1	0	518	526	0	262	39	3
13	0	0	1	0	512	515	0	460	39	3
14	0	0	1	0	512	511	0	256	38	3
15	0	0	1	0	511	504	0	1008	39	3
0	0	0	1	0	511	481	0	427	39	3
1	0	0	1	0	504	535	0	589	39	3
2	0	0	1	0	519	515	0	286	38	3
3	0	0	1	0	507	512	0	541	39	3
4	0	0	1	0	517	519	0	306	39	3
5	0	0	1	0	509	504	0	903	38	3
6	0	0	1	0	515	538	0	345	38	3
7	0	0	1	0	507	600	0	645	39	3
8	0	0	1	0	520	592	0	333	39	3
9	0	0	1	0	514	380	0	562	39	3
10	0	0	1	0	515	478	0	322	38	3
11	0	0	1	0	507	498	0	694	39	3
12	0	0	1	0	518	527	0	347	39	3
13	0	0	1	0	509	530	0	653	39	3
14	0	0	1	0	519	530	0	348	38	3
15	0	0	1	0	510	510	0	576	39	3
0	0	0	1	0	521	503	0	368	39	3
1	0	0	1	0	498	535	0	684	39	3
2	0	0	1	0	518	517	0	397	38	3
3	0	0	1	0	515	541	0	745	39	3
4	0	0	1	0	517	560	0	391	39	3
5	0	0	1	0	505	530	0	631	39	3
6	0	0	1	0	513	526	0	359	38	3
7	0	0	1	0	510	511	0	704	39	3
8	0	0	1	0	519	514	0	375	39	3
9	0	0	1	0	519	530	0	893	39	3
10	0	0	1	0	516	562	0	467	38	3
11	0	0	1	0	515	531	0	496	39	3
12	0	0	1	0	510	531	0	325	39	3
13	0	0	1	0	506	565	0	692	39	3
14	0	0	1	0	511	523	0	377	38	4
15	0	0	1	0	507	523	0	669	39	4
0	0	0	1	0	519	495	0	376	39	4
1	0	0	1	0	515	505	0	566	39	4
2	0	0	1	0	519	486	0	366	38	4
3	0	0	1	0	513	510	0	767	39	4
4	0	0	1	0	518	500	0	412	39	4
5	0	0	1	0	500	456	0	855	39	4
6	0	0	1	0	512	489	0	420	38	4
7	0	0	1	0	510	491	0	847	39	4
8	0	0	1	0	519	490	0	413	39	4
9	0	0	1	0	504	509	0	1018	39	4
10	0	0	1	0	516	488	0	510	38	4
11	0	0	1	0	516	487	0	592	39	4
12	0	0	1	0	516	512	0	318	39	4
13	0	0	1	0	510	494	0	662	39	4
14	0	0	1	0	521	483	0	345	38	4
15	0	0	1	0	513	511	0	506	39	4
0	0	0	1	0	519	532	0	314	39	4
1	0	0	1	0	513	506	0	732	39	4
2	0	0	1	0	515	494	0	387	38	4
3	0	0	1	0	513	519	0	1018	39	4
4	0	0	1	0	520	508	0	425	38	4
5	0	0	1	0	504	504	0	835	39	4
6	0	0	1	0	514	492	0	420	38	4
7	0	0	1	0	509	514	0	890	39	4
8	0	0	1	0	517	514	0	355	39	4
9	0	0	1	0	508	534	0	803	39	4
10	0	0	1	0	523	536	0	329	38	4
11	0	0	1	0	505	520	0	1018	39	4
12	0	0	1	0	518	511	0	430	39	4
13	0	0	1	0	513	523	0	921	39	4
14	0	0	1	0	519	512	0	343	38	4
15	0	0	1	0	512	511	0	909	39	4
0	0	0	1	0	510	497	0	344	39	4
1	0	0	1	0	514	502	0	1018	38	4
2	0	0	1	0	517	553	0	545	38	4
3	0	0	1	0	505	488	0	1018	39	4
4	0	0	1	0	515	491	0	513	39	4
5	0	0	1	0	514	516	0	926	38	4
6	0	0	1	0	517	511	0	163	38	4
7	0	0	1	0	511	521	0	1018	39	4
8	0	0	1	0	519	607	0	288	39	3
9	0	0	1	0	517	596	0	998	38	3
10	0	0	1	0	516	448	0	195	38	3
11	0	0	1	0	507	420	0	803	39	3
12	0	0	1	0	513	478	0	61	39	3
13	0	0	1	0	512	509	0	908	39	3
14	0	0	1	0	526	514	0	102	38	3
15	0	0	1	0	511	558	0	1018	39	3
0	0	0	1	0	518	546	0	166	39	3
1	0	0	1	0	506	505	0	782	39	3
2	0	0	1	0	517	528	0	95	38	3
3	0	0	1	0	512	524	0	1018	39	3
4	0	0	1	0	519	535	0	316	39	3
5	0	0	1	0	506	536	0	462	39	3
6	0	0	1	0	516	504	0	0	38	3
7	0	0	1	0	509	520	0	656	39	3
8	0	0	1	0	519	561	0	24	39	3
9	0	0	1	0	505	529	0	1018	39	3
10	0	0	1	0	521	530	0	349	38	3
11	0	0	1	0	510	534	0	967	39	3
12	0	0	1	0	519	551	0	83	39	3
13	0	0	1	0	508	539	0	613	39	3
14	0	0	1	0	512	541	0	0	38	3
15	0	0	1	0	508	533	0	1018	39	3
0	0	0	1	0	526	508	0	192	39	3
1	0	0	1	0	504	515	0	654	39	3
2	0	0	1	0	520	506	0	49	38	3
3	0	0	1	0	510	515	0	1016	39	3
4	0	0	1	0	526	497	0	245	39	3
5	0	0	1	0	505	471	0	1018	39	3
6	0	0	1	0	521	493	0	384	38	3
7	0	0	1	0	510	484	0	940	38	3
8	0	0	1	0	518	508	0	103	39	3
9	0	0	1	0	505	489	0	856	39	3
10	0	0	1	0	521	493	0	41	38	3
11	0	0	1	0	510	491	0	882	39	3
12	0	0	1	0	519	478	0	201	39	3
13	0	0	1	0	501	518	0	1018	39	3
14	0	0	1	0	524	526	0	345	38	3
15	0	0	1	0	510	510	0	1018	39	3
0	0	0	1	0	510	510	0	143	39	3
1	0	0	1	0	508	515	0	761	39	3
2	0	0	1	0	524	511	0	7	38	3
3	0	0	1	0	507	509	0	1018	39	3
4	0	0	1	0	514	516	0	437	39	3
5	0	0	1	0	508	509	0	1018	39	3
6	0	0	1	0	528	555	0	371	38	3
7	0	0	1	0	508	528	0	1018	39	3
8	0	0	1	0	513	510	0	6	39	3
9	0	0	1	0	508	533	0	263	39	3
10	0	0	1	0	526	515	0	0	38	3
11	0	0	1	0	507	506	0	427	39	3
12	0	0	1	0	521	524	0	0	39	3
13	0	0	1	0	512	511	0	291	39	3
14	0	0	1	0	512	536	0	0	38	3
15	0	0	1	0	508	519	0	398	39	3
0	0	0	1	0	518	529	0	0	39	3
1	0	0	1	0	509	490	0	576	39	3
2	0	0	1	0	515	514	0	0	38	3
3	0	0	1	0	509	500	0	240	39	3
4	0	0	1	0	517	497	0	0	39	3
5	0	0	1	0	501	539	0	805	38	3
6	0	0	1	0	511	497	0	0	38	3
7	0	0	1	0	498	508	0	651	38	3
8	0	0	1	0	525	529	0	103	39	3
9	0	0	1	0	509	618	0	895	39	3
10	0	0	1	0	526	563	0	112	38	3
11	0	0	1	0	501	470	0	692	39	3
12	0	0	1	0	517	418	0	0	39	3
13	0	0	1	0	508	499	0	474	39	3
14	0	0	1	0	519	491	0	0	38	3
15	0	0	1	0	504	519	0	535	39	3
0	0	0	1	0	515	508	0	36	39	3
1	0	0	1	0	516	551	0	867	39	3
2	0	0	1	0	518	563	0	145	38	3
3	0	0	1	0	507	544	0	0	39	3
4	0	0	1	0	513	518	0	0	39	3
5	0	0	1	0	511	511	0	908	39	3
6	0	0	1	0	514	531	0	268	38	3
7	0	0	1	0	505	540	0	209	39	3
8	0	0	1	0	515	549	0	0	39	3
9	0	0	1	0	516	512	0	0	39	3
10	0	0	1	0	516	521	0	0	38	3
11	0	0	1	0	510	534	0	607	39	3
12	0	0	1	0	512	511	0	166	39	3
13	0	0	1	0	513	528	0	387	39	4
14	0	0	1	0	516	543	0	36	38	4
15	0	0	1	0	504	538	0	0	39	4
0	0	0	1	0	513	542	0	0	39	4
1	0	0	1	0	508	552	0	331	39	4
2	0	0	1	0	519	518	0	156	38	4
3	0	0	1	0	507	511	0	302	39	4
4	0	0	1	0	516	487	0	193	39	4
5	0	0	1	0	508	486	0	412	39	4
6	0	0	1	0	512	481	0	227	38	4
7	0	0	1	0	507	493	0	519	39	4
8	0	0	1	0	518	474	0	302	39	4
9	0	0	1	0	515	498	0	633	39	4
10	0	0	1	0	518	493	0	371	38	4
11	0	0	1	0	515	490	0	510	39	4
12	0	0	1	0	521	500	0	336	39	4
13	0	0	1	0	516	503	0	543	39	4
14	0	0	1	0	521	503	0	383	38	4
15	0	0	1	0	511	499	0	651	39	4
0	0	0	1	0	522	508	0	400	39	4
1	0	0	1	0	509	518	0	682	39	4
2	0	0	1	0	506	523	0	470	38	4
3	0	0	1	0	518	502	0	736	39	4
4	0	0	1	0	511	493	0	492	39	4
5	0	0	1	0	511	502	0	684	39	4
6	0	0	1	0	516	521	0	484	38	4
7	0	0	1	0	512	517	0	582	39	4
8	0	0	1	0	511	537	0	450	39	4
9	0	0	1	0	511	526	0	932	39	4
10	0	0	1	0	509	501	0	540	38	4
11	0	0	1	0	514	525	0	742	39	4
12	0	0	1	0	515	515	0	469	39	4
13	0	0	1	0	516	536	0	712	39	4
14	0	0	1	0	514	513	0	459	38	4
15	0	0	1	0	505	515	0	555	39	3
0	0	0	1	0	519	537	0	415	39	3
1	0	0	1	0	510	512	0	640	39	3
2	0	0	1	0	514	514	0	430	38	3
3	0	0	1	0	511	503	0	938	39	3
4	0	0	1	0	510	506	0	771	39	3
5	0	0	1	0	513	518	0	732	39	3
6	0	0	1	0	517	493	0	511	38	3
7	0	0	1	0	513	517	0	937	39	3
8	0	0	1	0	515	544	0	597	39	4
9	0	0	1	0	513	581	0	1018	39	4
10	0	0	1	0	518	578	0	758	38	4
11	0	0	1	0	511	431	0	1018	39	4
12	0	0	1	0	516	435	0	707	39	4
13	0	0	1	0	512	477	0	679	39	4
14	0	0	1	0	508	509	0	545	38	4
15	0	0	1	0	515	513	0	772	39	4
0	0	0	1	0	513	521	0	430	39	4
1	0	0	1	0	511	530	0	445	39	4
2	0	0	1	0	510	515	0	354	38	4
3	0	0	1	0	513	512	0	779	39	4
4	0	0	1	0	518	538	0	462	39	4
5	0	0	1	0	513	521	0	660	39	4
6	0	0	1	0	518	530	0	428	38	4
7	0	0	1	0	512	515	0	804	39	4
8	0	0	1	0	514	524	0	1018	39	4
9	0	0	1	0	511	504	0	836	39	4
10	0	0	1	0	522	532	0	633	38	4
11	0	0	1	0	511	537	0	471	39	4
12	0	0	1	0	519	541	0	228	39	4
13	0	0	1	0	509	553	0	440	39	4
14	0	0	1	0	521	525	0	215	38	4
15	0	0	1	0	515	537	0	0	39	4
0	0	0	1	0	506	532	0	0	39	4
1	0	0	1	0	510	513	0	0	39	4
2	0	0	1	0	519	537	0	102	38	4
3	0	0	1	0	512	488	0	215	39	4
4	0	0	1	0	516	465	0	0	39	4
5	0	0	1	0	511	491	0	0	38	4
6	0	0	1	0	516	481	0	0	38	4
7	0	0	1	0	514	486	0	360	39	4
8	0	0	1	0	513	480	0	428	39	4
9	0	0	1	0	515	494	0	396	39	4
10	0	0	1	0	524	479	0	426	38	4
11	0	0	1	0	518	495	0	238	39	4
12	0	0	1	0	513	485	0	30	39	4
13	0	0	1	0	514	498	0	0	39	4
14	0	0	1	0	518	535	0	77	38	4
15	0	0	1	0	512	536	0	0	39	4
0	0	0	1	0	518	501	0	0	39	4
1	0	0	1	0	511	519	0	0	39	4
2	0	0	1	0	510	491	0	0	38	4
3	0	0	1	0	511	526	0	0	39	4
4	0	0	1	0	520	514	0	81	39	4
5	0	0	1	0	514	552	0	252	39	4
6	0	0	1	0	519	500	0	133	38	4
7	0	0	1	0	513	517	0	0	39	4
8	0	0	1	0	516	493	0	179	39	4
9	0	0	1	0	502	529	0	0	39	4
10	0	0	1	0	525	542	0	259	38	4
11	0	0	1	0	514	506	0	0	39	4
12	0	0	1	0	513	528	0	99	39	4
13	0	0	1	0	511	532	0	218	39	4
14	0	0	1	0	504	519	0	116	38	4
15	0	0	1	0	517	529	0	305	39	4
0	0	0	1	0	514	505	0	229	39	4
1	0	0	1	0	514	524	0	483	39	4
2	0	0	1	0	517	492	0	438	38	4
3	0	0	1	0	509	525	0	241	39	4
4	0	0	1	0	512	497	0	235	39	4
5	0	0	1	0	517	506	0	215	39	4
6	0	0	1	0	509	524	0	366	38	4
7	0	0	1	0	514	504	0	0	39	4
8	0	0	1	0	509	555	0	273	39	4
9	0	0	1	0	512	588	0	166	39	4
10	0	0	1	0	515	558	0	232	38	4
11	0	0	1	0	510	422	0	298	39	4
12	0	0	1	0	508	457	0	526	39	4
13	0	0	1	0	511	485	0	0	39	4
14	0	0	1	0	511	519	0	309	38	4
15	0	0	1	0	512	495	0	193	39	4
0	0	0	1	0	513	505	0	225	39	4
1	0	0	1	0	510	511	0	302	39	4
2	0	0	1	0	522	524	0	545	38	4
3	0	0	1	0	511	533	0	214	39	4
4	0	0	1	0	512	511	0	215	39	4
5	0	0	1	0	513	524	0	184	39	4
6	0	0	1	0	522	512	0	261	38	4
7	0	0	1	0	512	524	0	0	39	4
8	0	0	1	0	519	533	0	223	39	4
9	0	0	1	0	513	536	0	241	39	4
10	0	0	1	0	515	534	0	320	38	4
11	0	0	1	0	515	551	0	313	39	4
12	0	0	1	0	512	538	0	792	39	4
13	0	0	1	0	517	543	0	0	39	4
14	0	0	1	0	520	544	0	288	38	4
15	0	0	1	0	512	552	0	235	39	4
0	0	0	1	0	512	509	0	507	39	4
1	0	0	1	0	510	594	0	0	39	4
2	0	0	1	0	519	497	0	602	38	4
3	0	0	1	0	518	509	0	285	39	4
4	0	0	1	0	513	504	0	332	39	4
5	0	0	1	0	505	484	0	232	39	4
6	0	0	1	0	513	483	0	351	38	4
7	0	0	1	0	510	484	0	0	39	4
8	0	0	1	0	512	483	0	428	39	4
9	0	0	1	0	517	481	0	0	39	4
10	0	0	1	0	515	496	0	149	38	4
11	0	0	1	0	513	475	0	191	39	4
12	0	0	1	0	512	526	0	470	39	4
13	0	0	1	0	515	536	0	187	39	4
14	0	0	1	0	505	489	0	347	38	4
15	0	0	1	0	509	471	0	311	39	4
0	0	0	1	0	508	494	0	768	39	4
1	0	0	1	0	512	492	0	0	39	4
2	0	0	1	0	512	487	0	398	38	4
3	0	0	1	0	516	546	0	0	38	4
4	0	0	1	0	513	509	0	391	39	4
5	0	0	1	0	511	508	0	0	39	4
6	0	0	1	0	511	503	0	463	38	4
7	0	0	1	0	519	527	0	0	39	4
8	0	0	1	0	514	502	0	477	39	4
9	0	0	1	0	512	514	0	0	39	4
10	0	0	1	0	511	511	0	512	38	4
11	0	0	1	0	515	524	0	0	39	4
12	0	0	1	0	518	521	0	126	39	4
13	0	0	1	0	519	504	0	0	39	4
14	0	0	1	0	509	524	0	17	38	4
15	0	0	1	0	515	504	0	0	39	4
0	0	0	1	0	513	524	0	618	39	4
1	0	0	1	0	514	517	0	0	39	4
2	0	0	1	0	511	518	0	850	38	4
3	0	0	1	0	512	500	0	0	39	4
4	0	0	1	0	510	499	0	422	39	4
