nSeq	I1	I2	O1	O2	A1	A2	A3	A4	A5	A6
5	0	0	1	0	523	499	0	515	39	0
6	0	0	1	0	513	496	0	515	39	0
7	0	0	1	0	523	461	0	527	39	0
8	0	0	1	0	513	475	0	523	38	0
9	0	0	1	0	513	424	0	519	38	0
10	0	0	1	0	516	449	0	518	38	0
11	0	0	1	0	510	432	0	512	38	0
12	0	0	1	0	516	449	0	512	38	0
13	0	0	1	0	511	438	0	513	38	0
14	0	0	1	0	519	457	0	508	38	0
15	0	0	1	0	516	454	0	517	37	0
0	0	0	1	0	515	479	0	516	37	0
1	0	0	1	0	518	461	0	513	38	0
2	0	0	1	0	518	497	0	511	38	0
3	0	0	1	0	514	499	0	519	39	0
4	0	0	1	0	517	502	0	516	39	0
5	0	0	1	0	522	486	0	509	39	0
6	0	0	1	0	506	500	0	512	39	0
7	0	0	1	0	515	497	0	511	39	0
8	0	0	1	0	511	514	0	515	38	0
9	0	0	1	0	515	493	0	519	39	0
10	0	0	1	0	513	527	0	515	39	0
11	0	0	1	0	517	503	0	517	39	0
12	0	0	1	0	516	514	0	515	38	0
13	0	0	1	0	519	508	0	520	38	0
14	0	0	1	0	518	533	0	518	38	0
15	0	0	1	0	519	505	0	519	38	0
0	0	0	1	0	509	527	0	517	38	0
1	0	0	1	0	510	520	0	516	38	0
2	0	0	1	0	516	534	0	519	38	0
3	0	0	1	0	519	531	0	509	38	0
4	0	0	1	0	513	519	0	511	38	0
5	0	0	1	0	515	496	0	522	38	0
6	0	0	1	0	510	518	0	518	38	0
7	0	0	1	0	518	494	0	515	38	0
8	0	0	1	0	513	518	0	515	38	0
9	0	0	1	0	516	502	0	512	38	0
10	0	0	1	0	518	528	0	515	38	0
11	0	0	1	0	516	509	0	517	38	0
12	0	0	1	0	520	485	0	518	38	0
13	0	0	1	0	511	456	0	517	38	0
14	0	0	1	0	512	666	0	513	38	0
15	0	0	1	0	520	876	0	515	38	0
0	0	0	1	0	517	797	0	510	38	0
1	0	0	1	0	520	409	0	518	39	0
2	0	0	1	0	512	390	0	523	39	0
3	0	0	1	0	514	433	0	512	38	0
4	0	0	1	0	515	491	0	508	38	0
5	0	0	1	0	515	455	0	515	38	0
6	0	0	1	0	508	484	0	513	38	0
7	0	0	1	0	511	473	0	516	39	0
8	0	0	1	0	513	485	0	515	38	0
9	0	0	1	0	514	485	0	525	38	0
10	0	0	1	0	514	519	0	515	38	0
11	0	0	1	0	519	495	0	508	38	0
12	0	0	1	0	516	526	0	511	38	0
13	0	0	1	0	510	507	0	512	38	0
14	0	0	1	0	513	528	0	518	38	0
15	0	0	1	0	514	529	0	515	38	0
0	0	0	1	0	521	541	0	518	38	0
1	0	0	1	0	518	545	0	516	38	0
2	0	0	1	0	521	568	0	518	38	0
3	0	0	1	0	521	568	0	515	38	0
4	0	0	1	0	522	601	0	512	38	0
5	0	0	1	0	516	592	0	518	38	0
6	0	0	1	0	510	616	0	511	38	0
7	0	0	1	0	514	584	0	510	38	0
8	0	0	1	0	515	575	0	510	38	0
9	0	0	1	0	514	517	0	513	39	0
10	0	0	1	0	510	514	0	516	38	0
11	0	0	1	0	512	472	0	515	38	0
12	0	0	1	0	517	463	0	515	38	0
13	0	0	1	0	514	425	0	522	38	0
14	0	0	1	0	516	454	0	515	38	0
15	0	0	1	0	516	441	0	515	38	0
0	0	0	1	0	516	449	0	505	38	0
1	0	0	1	0	512	430	0	517	38	0
2	0	0	1	0	509	462	0	518	38	0
3	0	0	1	0	521	448	0	516	38	0
4	0	0	1	0	515	465	0	516	38	0
5	0	0	1	0	510	468	0	509	38	0
6	0	0	1	0	518	493	0	512	38	0
7	0	0	1	0	514	475	0	514	38	0
8	0	0	1	0	510	496	0	509	38	0
9	0	0	1	0	516	480	0	510	38	0
10	0	0	1	0	512	515	0	512	38	0
11	0	0	1	0	511	496	0	510	38	0
12	0	0	1	0	518	502	0	517	38	0
13	0	0	1	0	520	498	0	516	38	0
14	0	0	1	0	510	527	0	519	38	0
15	0	0	1	0	516	499	0	520	38	0
0	0	0	1	0	517	508	0	509	38	0
1	0	0	1	0	520	499	0	511	39	0
2	0	0	1	0	516	542	0	511	39	0
3	0	0	1	0	502	504	0	513	38	0
4	0	0	1	0	522	524	0	510	38	0
5	0	0	1	0	515	511	0	515	38	0
6	0	0	1	0	516	532	0	515	39	0
7	0	0	1	0	510	515	0	517	39	0
8	0	0	1	0	509	532	0	513	38	0
9	0	0	1	0	516	509	0	512	38	0
10	0	0	1	0	524	512	0	517	38	0
11	0	0	1	0	508	501	0	517	38	0
12	0	0	1	0	513	525	0	517	38	0
13	0	0	1	0	518	508	0	521	38	0
14	0	0	1	0	519	529	0	516	38	0
15	0	0	1	0	516	497	0	508	38	0
0	0	0	1	0	519	504	0	513	38	0
1	0	0	1	0	519	451	0	517	38	0
2	0	0	1	0	515	572	0	518	38	0
3	0	0	1	0	520	794	0	504	38	0
4	0	0	1	0	507	895	0	514	38	0
5	0	0	1	0	516	561	0	511	38	0
6	0	0	1	0	516	389	0	514	38	0
7	0	0	1	0	519	405	0	516	38	0
8	0	0	1	0	514	480	0	509	38	0
9	0	0	1	0	511	455	0	516	39	0
10	0	0	1	0	517	472	0	512	38	0
11	0	0	1	0	511	486	0	515	38	0
12	0	0	1	0	519	506	0	516	38	0
13	0	0	1	0	512	484	0	520	38	0
14	0	0	1	0	519	508	0	515	38	0
15	0	0	1	0	519	484	0	517	39	0
0	0	0	1	0	511	514	0	518	38	0
1	0	0	1	0	521	515	0	517	38	0
2	0	0	1	0	516	531	0	517	39	0
3	0	0	1	0	512	517	0	525	39	0
4	0	0	1	0	514	539	0	507	38	0
5	0	0	1	0	515	535	0	518	38	0
6	0	0	1	0	512	569	0	512	38	0
7	0	0	1	0	515	568	0	508	38	0
8	0	0	1	0	514	607	0	507	38	0
9	0	0	1	0	517	592	0	511	38	0
10	0	0	1	0	514	610	0	519	38	0
11	0	0	1	0	514	601	0	512	38	0
12	0	0	1	0	516	577	0	510	38	0
13	0	0	1	0	513	548	0	504	38	0
14	0	0	1	0	517	521	0	506	38	0
15	0	0	1	0	515	481	0	511	39	0
0	0	0	1	0	520	475	0	507	38	0
1	0	0	1	0	523	453	0	512	38	0
2	0	0	1	0	515	456	0	513	38	0
3	0	0	1	0	513	434	0	517	38	0
4	0	0	1	0	522	442	0	510	38	0
5	0	0	1	0	510	431	0	508	38	0
6	0	0	1	0	515	468	0	525	38	0
7	0	0	1	0	516	437	0	511	39	0
8	0	0	1	0	519	471	0	515	39	0
9	0	0	1	0	515	465	0	514	39	0
10	0	0	1	0	514	492	0	511	39	0
11	0	0	1	0	523	477	0	514	39	0
12	0	0	1	0	509	495	0	517	38	0
13	0	0	1	0	517	492	0	511	38	0
14	0	0	1	0	517	510	0	510	38	0
15	0	0	1	0	523	496	0	511	39	0
0	0	0	1	0	518	505	0	517	38	0
1	0	0	1	0	516	503	0	520	38	0
2	0	0	1	0	518	519	0	514	38	0
3	0	0	1	0	515	507	0	517	38	0
4	0	0	1	0	518	516	0	516	38	0
5	0	0	1	0	521	508	0	515	38	0
6	0	0	1	0	511	527	0	519	38	0
7	0	0	1	0	514	511	0	513	38	0
8	0	0	1	0	519	523	0	510	38	0
9	0	0	1	0	515	497	0	511	38	0
10	0	0	1	0	515	530	0	512	38	0
11	0	0	1	0	523	520	0	510	38	0
12	0	0	1	0	519	533	0	515	38	0
13	0	0	1	0	515	517	0	515	38	0
14	0	0	1	0	522	543	0	514	38	0
15	0	0	1	0	514	501	0	515	38	0
0	0	0	1	0	519	530	0	510	38	0
1	0	0	1	0	523	513	0	512	38	0
2	0	0	1	0	514	519	0	507	38	0
3	0	0	1	0	514	506	0	496	38	0
4	0	0	1	0	508	534	0	510	38	0
5	0	0	1	0	521	507	0	513	38	0
6	0	0	1	0	517	526	0	513	38	0
7	0	0	1	0	516	455	0	517	38	0
8	0	0	1	0	513	522	0	507	38	0
9	0	0	1	0	521	720	0	518	39	0
10	0	0	1	0	519	912	0	507	38	0
11	0	0	1	0	513	647	0	511	38	0
12	0	0	1	0	514	399	0	514	38	0
13	0	0	1	0	515	395	0	512	38	0
14	0	0	1	0	512	469	0	518	38	0
15	0	0	1	0	513	463	0	520	38	0
0	0	0	1	0	516	479	0	512	38	0
1	0	0	1	0	516	464	0	515	38	0
2	0	0	1	0	517	491	0	510	38	0
3	0	0	1	0	516	482	0	514	38	0
4	0	0	1	0	509	504	0	515	38	0
5	0	0	1	0	516	487	0	513	38	0
6	0	0	1	0	520	515	0	513	38	0
7	0	0	1	0	515	489	0	515	39	0
8	0	0	1	0	518	524	0	518	38	0
9	0	0	1	0	520	504	0	507	39	0
10	0	0	1	0	515	557	0	511	38	0
11	0	0	1	0	523	526	0	518	38	0
12	0	0	1	0	514	555	0	522	38	0
13	0	0	1	0	511	568	0	513	39	0
14	0	0	1	0	519	614	0	512	38	0
15	0	0	1	0	516	596	0	516	38	0
0	0	0	1	0	517	614	0	515	38	0
1	0	0	1	0	514	584	0	514	38	0
2	0	0	1	0	511	588	0	511	38	0
3	0	0	1	0	516	553	0	507	38	0
4	0	0	1	0	516	526	0	513	38	0
5	0	0	1	0	517	466	0	513	38	0
6	0	0	1	0	514	451	0	518	38	0
7	0	0	1	0	515	423	0	513	38	0
8	0	0	1	0	504	465	0	510	38	0
9	0	0	1	0	519	431	0	511	38	0
10	0	0	1	0	518	442	0	513	38	0
11	0	0	1	0	514	439	0	516	38	0
12	0	0	1	0	516	441	0	514	38	0
13	0	0	1	0	513	457	0	511	38	0
14	0	0	1	0	512	495	0	509	39	0
15	0	0	1	0	515	468	0	515	39	0
0	0	0	1	0	519	478	0	518	38	0
1	0	0	1	0	515	491	0	510	38	0
2	0	0	1	0	511	490	0	513	38	0
3	0	0	1	0	518	472	0	516	39	0
4	0	0	1	0	513	499	0	516	38	0
5	0	0	1	0	511	509	0	512	39	0
6	0	0	1	0	515	520	0	508	39	0
7	0	0	1	0	515	505	0	510	38	0
8	0	0	1	0	520	536	0	516	38	0
9	0	0	1	0	511	538	0	513	38	0
10	0	0	1	0	518	515	0	509	38	0
11	0	0	1	0	519	531	0	514	38	0
12	0	0	1	0	512	538	0	508	38	0
13	0	0	1	0	509	508	0	510	38	0
14	0	0	1	0	515	531	0	514	38	0
15	0	0	1	0	519	508	0	504	38	0
0	0	0	1	0	517	518	0	514	38	0
1	0	0	1	0	512	554	0	512	38	0
2	0	0	1	0	515	556	0	513	38	0
3	0	0	1	0	510	548	0	516	38	0
4	0	0	1	0	514	521	0	523	38	0
5	0	0	1	0	515	489	0	514	38	0
6	0	0	1	0	517	504	0	515	38	0
7	0	0	1	0	513	497	0	518	39	0
8	0	0	1	0	514	543	0	515	38	0
9	0	0	1	0	516	530	0	512	39	0
10	0	0	1	0	515	560	0	523	38	0
11	0	0	1	0	511	492	0	521	38	0
12	0	0	1	0	505	525	0	522	38	0
13	0	0	1	0	514	448	0	516	38	0
14	0	0	1	0	516	557	0	512	38	0
15	0	0	1	0	513	743	0	514	38	0
0	0	0	1	0	508	875	0	514	38	0
1	0	0	1	0	523	601	0	519	38	0
2	0	0	1	0	517	409	0	514	38	0
3	0	0	1	0	519	413	0	505	38	0
4	0	0	1	0	508	519	0	511	38	0
5	0	0	1	0	515	484	0	516	38	0
6	0	0	1	0	513	484	0	517	38	0
7	0	0	1	0	505	479	0	519	38	0
8	0	0	1	0	512	480	0	516	38	0
9	0	0	1	0	513	486	0	512	38	0
10	0	0	1	0	515	502	0	514	38	0
11	0	0	1	0	508	494	0	517	39	0
12	0	0	1	0	512	504	0	518	38	0
13	0	0	1	0	510	518	0	519	38	0
14	0	0	1	0	512	532	0	513	39	0
15	0	0	1	0	513	529	0	512	39	0
0	0	0	1	0	507	555	0	516	39	0
1	0	0	1	0	514	487	0	519	39	0
2	0	0	1	0	518	584	0	515	39	0
3	0	0	1	0	507	545	0	511	39	0
4	0	0	1	0	513	591	0	510	39	0
5	0	0	1	0	515	597	0	514	39	0
6	0	0	1	0	521	633	0	515	38	0
7	0	0	1	0	514	558	0	508	38	0
8	0	0	1	0	515	587	0	506	38	0
9	0	0	1	0	520	559	0	523	38	0
10	0	0	1	0	514	560	0	508	38	0
11	0	0	1	0	516	471	0	512	38	0
12	0	0	1	0	514	451	0	516	38	0
13	0	0	1	0	511	467	0	510	38	0
14	0	0	1	0	514	446	0	518	38	0
15	0	0	1	0	529	452	0	521	38	0
0	0	0	1	0	514	454	0	519	38	0
1	0	0	1	0	516	463	0	513	38	0
2	0	0	1	0	511	491	0	519	38	0
3	0	0	1	0	515	466	0	513	38	0
4	0	0	1	0	522	480	0	511	38	0
5	0	0	1	0	521	506	0	516	38	0
6	0	0	1	0	509	515	0	515	38	0
7	0	0	1	0	513	493	0	511	38	0
8	0	0	1	0	515	497	0	515	38	0
9	0	0	1	0	515	501	0	519	38	0
10	0	0	1	0	516	524	0	521	38	0
11	0	0	1	0	517	506	0	514	38	0
12	0	0	1	0	517	503	0	510	38	0
13	0	0	1	0	511	499	0	509	38	0
14	0	0	1	0	515	488	0	504	38	0
15	0	0	1	0	508	487	0	507	38	0
0	0	0	1	0	511	499	0	511	38	0
1	0	0	1	0	516	506	0	517	38	0
2	0	0	1	0	523	519	0	515	38	0
3	0	0	1	0	517	479	0	514	38	0
4	0	0	1	0	517	497	0	513	38	0
5	0	0	1	0	521	484	0	516	38	0
6	0	0	1	0	510	480	0	516	38	0
7	0	0	1	0	511	511	0	505	38	0
8	0	0	1	0	514	501	0	513	38	0
9	0	0	1	0	519	519	0	511	38	0
10	0	0	1	0	523	488	0	512	38	0
11	0	0	1	0	515	509	0	511	38	0
12	0	0	1	0	517	440	0	508	38	0
13	0	0	1	0	520	492	0	512	38	0
14	0	0	1	0	510	718	0	512	38	0
15	0	0	1	0	512	845	0	512	38	0
0	0	0	1	0	518	634	0	507	38	0
1	0	0	1	0	512	382	0	521	38	0
2	0	0	1	0	515	423	0	512	38	0
3	0	0	1	0	524	457	0	513	38	0
4	0	0	1	0	513	494	0	511	38	0
5	0	0	1	0	520	473	0	514	38	0
6	0	0	1	0	518	467	0	512	38	0
7	0	0	1	0	515	497	0	509	38	0
8	0	0	1	0	516	469	0	512	38	0
9	0	0	1	0	521	500	0	517	38	0
10	0	0	1	0	511	499	0	513	38	0
11	0	0	1	0	518	515	0	507	38	0
12	0	0	1	0	512	503	0	514	38	0
13	0	0	1	0	509	526	0	512	38	0
14	0	0	1	0	513	524	0	517	38	0
15	0	0	1	0	524	523	0	510	38	0
0	0	0	1	0	514	540	0	518	38	0
1	0	0	1	0	518	554	0	515	38	0
2	0	0	1	0	513	576	0	516	38	0
3	0	0	1	0	510	566	0	515	38	0
4	0	0	1	0	518	587	0	513	38	0
5	0	0	1	0	518	602	0	512	38	0
6	0	0	1	0	512	561	0	519	38	0
7	0	0	1	0	518	572	0	516	38	0
8	0	0	1	0	514	545	0	517	38	0
9	0	0	1	0	513	489	0	514	38	0
10	0	0	1	0	521	515	0	515	38	0
11	0	0	1	0	516	445	0	509	38	0
12	0	0	1	0	513	442	0	531	38	0
13	0	0	1	0	520	446	0	515	38	0
14	0	0	1	0	516	459	0	518	38	0
15	0	0	1	0	519	435	0	518	38	0
0	0	0	1	0	518	450	0	521	38	0
1	0	0	1	0	517	419	0	515	38	0
2	0	0	1	0	515	461	0	519	38	0
3	0	0	1	0	512	463	0	519	38	0
4	0	0	1	0	519	453	0	513	38	0
5	0	0	1	0	519	493	0	508	38	0
6	0	0	1	0	513	455	0	513	38	0
7	0	0	1	0	513	475	0	515	38	0
8	0	0	1	0	520	523	0	517	38	0
9	0	0	1	0	516	473	0	516	38	0
10	0	0	1	0	513	505	0	511	38	0
11	0	0	1	0	519	463	0	507	38	0
12	0	0	1	0	516	510	0	519	38	0
13	0	0	1	0	517	485	0	523	38	0
14	0	0	1	0	524	533	0	517	38	0
15	0	0	1	0	519	526	0	512	38	0
0	0	0	1	0	517	535	0	515	38	0
1	0	0	1	0	522	516	0	518	38	0
2	0	0	1	0	511	493	0	511	38	0
3	0	0	1	0	510	515	0	515	38	0
4	0	0	1	0	519	514	0	513	38	0
5	0	0	1	0	510	497	0	511	38	0
6	0	0	1	0	514	519	0	513	38	0
7	0	0	1	0	517	540	0	517	38	0
8	0	0	1	0	519	525	0	508	38	0
9	0	0	1	0	515	483	0	517	38	0
10	0	0	1	0	514	527	0	515	38	0
11	0	0	1	0	509	496	0	516	38	0
12	0	0	1	0	517	437	0	515	38	0
13	0	0	1	0	512	595	0	519	38	0
14	0	0	1	0	518	835	0	511	38	0
15	0	0	1	0	515	807	0	508	38	0
0	0	0	1	0	523	461	0	514	38	0
1	0	0	1	0	512	380	0	519	38	0
2	0	0	1	0	515	452	0	512	38	0
3	0	0	1	0	515	464	0	516	38	0
4	0	0	1	0	524	454	0	515	38	0
5	0	0	1	0	519	478	0	518	38	0
6	0	0	1	0	521	489	0	514	38	0
7	0	0	1	0	515	478	0	512	38	0
8	0	0	1	0	518	512	0	511	38	0
9	0	0	1	0	510	507	0	520	38	0
10	0	0	1	0	515	479	0	524	38	0
11	0	0	1	0	514	511	0	516	38	0
12	0	0	1	0	513	493	0	512	38	0
13	0	0	1	0	514	519	0	512	38	0
14	0	0	1	0	515	544	0	511	38	0
15	0	0	1	0	513	526	0	513	38	0
0	0	0	1	0	525	588	0	518	38	0
1	0	0	1	0	514	553	0	511	38	0
2	0	0	1	0	515	584	0	519	38	0
3	0	0	1	0	512	563	0	516	38	0
4	0	0	1	0	512	602	0	512	38	0
5	0	0	1	0	515	570	0	516	38	0
6	0	0	1	0	513	577	0	521	38	0
7	0	0	1	0	520	556	0	508	38	0
8	0	0	1	0	518	536	0	508	38	0
9	0	0	1	0	516	513	0	515	38	0
10	0	0	1	0	514	454	0	513	38	0
11	0	0	1	0	526	491	0	515	38	0
12	0	0	1	0	520	442	0	517	38	0
13	0	0	1	0	511	421	0	516	38	0
14	0	0	1	0	520	457	0	519	38	0
15	0	0	1	0	516	455	0	509	38	0
0	0	0	1	0	522	451	0	512	38	0
1	0	0	1	0	511	467	0	517	38	0
2	0	0	1	0	513	476	0	515	38	0
3	0	0	1	0	518	447	0	515	38	0
4	0	0	1	0	514	503	0	510	38	0
5	0	0	1	0	514	472	0	511	38	0
6	0	0	1	0	522	498	0	503	38	0
7	0	0	1	0	513	490	0	507	38	0
8	0	0	1	0	516	502	0	517	38	0
9	0	0	1	0	515	504	0	516	38	0
10	0	0	1	0	517	508	0	512	39	0
11	0	0	1	0	513	485	0	513	39	0
12	0	0	1	0	513	500	0	515	38	0
13	0	0	1	0	515	496	0	515	38	0
14	0	0	1	0	514	515	0	513	38	0
15	0	0	1	0	521	515	0	509	39	0
0	0	0	1	0	510	515	0	509	38	0
1	0	0	1	0	522	499	0	514	38	0
2	0	0	1	0	511	514	0	510	38	0
3	0	0	1	0	519	503	0	514	38	0
4	0	0	1	0	517	512	0	516	38	0
5	0	0	1	0	518	503	0	510	39	0
6	0	0	1	0	516	520	0	517	38	0
7	0	0	1	0	514	477	0	511	38	0
8	0	0	1	0	510	519	0	513	38	0
9	0	0	1	0	518	500	0	515	38	0
10	0	0	1	0	521	503	0	513	38	0
11	0	0	1	0	521	516	0	513	38	0
12	0	0	1	0	515	454	0	513	38	0
13	0	0	1	0	517	531	0	518	38	0
14	0	0	1	0	512	729	0	511	38	0
15	0	0	1	0	526	828	0	518	38	0
0	0	0	1	0	517	527	0	511	38	0
1	0	0	1	0	513	395	0	517	38	0
2	0	0	1	0	518	434	0	513	38	0
3	0	0	1	0	511	479	0	518	38	0
4	0	0	1	0	515	489	0	512	38	0
5	0	0	1	0	519	488	0	513	38	0
6	0	0	1	0	516	483	0	511	38	0
7	0	0	1	0	512	468	0	513	38	0
8	0	0	1	0	519	500	0	513	38	0
9	0	0	1	0	513	484	0	515	38	0
10	0	0	1	0	521	500	0	508	38	0
11	0	0	1	0	515	515	0	510	38	0
12	0	0	1	0	513	532	0	512	38	0
13	0	0	1	0	516	498	0	516	38	0
14	0	0	1	0	511	550	0	511	38	0
15	0	0	1	0	512	551	0	515	38	0
0	0	0	1	0	516	542	0	510	38	0
1	0	0	1	0	517	554	0	511	38	0
2	0	0	1	0	513	565	0	519	38	0
3	0	0	1	0	520	593	0	512	38	0
4	0	0	1	0	515	609	0	516	38	0
5	0	0	1	0	519	584	0	516	38	0
6	0	0	1	0	523	604	0	509	38	0
7	0	0	1	0	521	551	0	513	38	0
8	0	0	1	0	516	560	0	521	38	0
9	0	0	1	0	509	526	0	512	38	0
10	0	0	1	0	518	518	0	513	38	0
11	0	0	1	0	511	453	0	513	38	0
12	0	0	1	0	517	459	0	507	38	0
13	0	0	1	0	513	425	0	514	38	0
14	0	0	1	0	514	442	0	516	38	0
15	0	0	1	0	513	473	0	515	38	0
0	0	0	1	0	521	464	0	511	38	0
1	0	0	1	0	511	456	0	513	38	0
2	0	0	1	0	521	479	0	511	38	0
3	0	0	1	0	517	458	0	511	38	0
4	0	0	1	0	519	486	0	514	38	0
5	0	0	1	0	515	493	0	513	38	0
6	0	0	1	0	518	487	0	520	38	0
7	0	0	1	0	510	490	0	515	38	0
8	0	0	1	0	511	524	0	509	38	0
9	0	0	1	0	515	499	0	504	38	0
10	0	0	1	0	513	531	0	514	38	0
11	0	0	1	0	517	515	0	516	38	0
12	0	0	1	0	514	499	0	517	38	0
13	0	0	1	0	512	528	0	514	38	0
14	0	0	1	0	514	523	0	515	38	0
15	0	0	1	0	511	542	0	513	38	0
0	0	0	1	0	512	580	0	515	38	0
1	0	0	1	0	514	565	0	519	38	0
2	0	0	1	0	521	557	0	510	38	0
3	0	0	1	0	516	553	0	518	38	0
4	0	0	1	0	515	542	0	514	38	0
5	0	0	1	0	513	530	0	509	38	0
6	0	0	1	0	519	559	0	505	38	0
7	0	0	1	0	518	558	0	509	38	0
8	0	0	1	0	520	581	0	518	38	0
9	0	0	1	0	513	590	0	512	38	0
10	0	0	1	0	513	584	0	512	38	0
11	0	0	1	0	521	606	0	513	38	0
12	0	0	1	0	517	528	0	517	38	0
13	0	0	1	0	508	600	0	509	38	0
14	0	0	1	0	512	868	0	517	38	0
15	0	0	1	0	511	893	0	513	38	0
0	0	0	1	0	515	568	0	517	38	0
1	0	0	1	0	516	406	0	515	38	0
2	0	0	1	0	520	466	0	508	38	0
3	0	0	1	0	509	517	0	515	38	0
4	0	0	1	0	521	500	0	515	38	0
5	0	0	1	0	515	502	0	511	38	0
6	0	0	1	0	511	504	0	508	38	0
7	0	0	1	0	515	492	0	517	38	0
8	0	0	1	0	522	509	0	519	38	0
9	0	0	1	0	521	494	0	521	38	0
10	0	0	1	0	517	489	0	513	38	0
11	0	0	1	0	515	497	0	510	38	0
12	0	0	1	0	511	510	0	512	38	0
13	0	0	1	0	516	513	0	515	38	0
14	0	0	1	0	511	524	0	515	38	0
15	0	0	1	0	510	519	0	514	38	0
0	0	0	1	0	522	552	0	510	38	0
1	0	0	1	0	523	544	0	509	38	0
2	0	0	1	0	513	573	0	512	38	0
3	0	0	1	0	514	558	0	515	38	0
4	0	0	1	0	518	569	0	508	38	0
5	0	0	1	0	512	561	0	519	38	0
6	0	0	1	0	522	566	0	518	38	0
7	0	0	1	0	510	556	0	513	38	0
8	0	0	1	0	517	504	0	510	38	0
9	0	0	1	0	517	497	0	509	38	0
10	0	0	1	0	512	468	0	506	38	0
11	0	0	1	0	517	450	0	517	38	0
12	0	0	1	0	518	440	0	518	38	0
13	0	0	1	0	513	428	0	513	38	0
14	0	0	1	0	513	419	0	522	38	0
15	0	0	1	0	516	407	0	514	38	0
0	0	0	1	0	522	419	0	515	38	0
1	0	0	1	0	511	405	0	516	38	0
2	0	0	1	0	516	448	0	515	38	0
3	0	0	1	0	521	421	0	507	38	0
4	0	0	1	0	512	478	0	509	38	0
5	0	0	1	0	520	441	0	517	38	0
6	0	0	1	0	515	504	0	514	38	0
7	0	0	1	0	514	465	0	518	38	0
8	0	0	1	0	510	478	0	517	38	0
9	0	0	1	0	516	498	0	514	38	0
10	0	0	1	0	512	484	0	511	38	0
11	0	0	1	0	515	472	0	513	38	0
12	0	0	1	0	515	504	0	500	38	0
13	0	0	1	0	518	478	0	510	38	0
14	0	0	1	0	516	491	0	513	38	0
15	0	0	1	0	522	511	0	515	38	0
0	0	0	1	0	513	500	0	509	38	0
1	0	0	1	0	521	502	0	515	38	0
2	0	0	1	0	519	505	0	518	38	0
3	0	0	1	0	513	513	0	507	38	0
4	0	0	1	0	517	505	0	512	38	0
5	0	0	1	0	513	519	0	508	38	0
6	0	0	1	0	521	503	0	506	38	0
7	0	0	1	0	511	515	0	514	38	0
8	0	0	1	0	512	498	0	508	38	0
9	0	0	1	0	520	524	0	510	38	0
10	0	0	1	0	516	533	0	513	38	0
11	0	0	1	0	519	525	0	515	38	0
12	0	0	1	0	519	516	0	516	38	0
13	0	0	1	0	515	478	0	506	38	0
14	0	0	1	0	518	595	0	511	38	0
15	0	0	1	0	511	802	0	517	38	0
0	0	0	1	0	520	850	0	518	38	0
1	0	0	1	0	510	521	0	515	38	0
2	0	0	1	0	512	395	0	514	38	0
3	0	0	1	0	518	459	0	512	38	0
4	0	0	1	0	516	525	0	518	38	0
5	0	0	1	0	515	491	0	517	38	0
6	0	0	1	0	513	513	0	514	38	0
7	0	0	1	0	512	490	0	515	38	0
8	0	0	1	0	517	526	0	515	38	0
9	0	0	1	0	517	492	0	514	38	0
10	0	0	1	0	512	527	0	517	38	0
11	0	0	1	0	519	509	0	518	38	0
12	0	0	1	0	508	540	0	512	38	0
13	0	0	1	0	515	518	0	510	38	0
14	0	0	1	0	516	500	0	513	38	0
15	0	0	1	0	516	531	0	519	38	0
0	0	0	1	0	514	529	0	510	38	0
1	0	0	1	0	519	566	0	515	38	0
2	0	0	1	0	510	550	0	510	38	0
3	0	0	1	0	506	574	0	511	38	0
4	0	0	1	0	518	594	0	517	38	0
5	0	0	1	0	514	554	0	531	38	0
6	0	0	1	0	516	574	0	520	38	0
7	0	0	1	0	514	568	0	518	38	0
8	0	0	1	0	514	556	0	516	38	0
9	0	0	1	0	519	537	0	518	38	0
10	0	0	1	0	507	529	0	517	38	0
11	0	0	1	0	519	458	0	515	38	0
12	0	0	1	0	518	440	0	515	38	0
13	0	0	1	0	524	451	0	512	38	0
14	0	0	1	0	519	450	0	509	38	0
15	0	0	1	0	513	452	0	515	38	0
0	0	0	1	0	514	434	0	509	38	0
1	0	0	1	0	523	460	0	514	38	0
2	0	0	1	0	505	432	0	512	38	0
3	0	0	1	0	520	447	0	518	38	0
4	0	0	1	0	514	460	0	513	38	0
5	0	0	1	0	516	448	0	509	38	0
6	0	0	1	0	523	496	0	516	38	0
7	0	0	1	0	519	512	0	527	38	0
8	0	0	1	0	511	488	0	514	38	0
9	0	0	1	0	516	464	0	506	38	0
10	0	0	1	0	517	487	0	512	38	0
11	0	0	1	0	519	512	0	516	38	0
12	0	0	1	0	517	509	0	512	38	0
13	0	0	1	0	519	483	0	507	38	0
14	0	0	1	0	518	537	0	512	38	0
15	0	0	1	0	514	501	0	513	38	0
0	0	0	1	0	514	508	0	513	38	0
1	0	0	1	0	515	504	0	508	38	0
2	0	0	1	0	518	521	0	509	38	0
3	0	0	1	0	520	503	0	510	38	0
4	0	0	1	0	515	530	0	511	38	0
5	0	0	1	0	512	527	0	516	38	0
6	0	0	1	0	514	525	0	517	38	0
7	0	0	1	0	515	563	0	513	38	0
8	0	0	1	0	521	536	0	513	38	0
9	0	0	1	0	518	549	0	510	38	0
10	0	0	1	0	514	552	0	508	38	0
11	0	0	1	0	511	513	0	508	38	0
12	0	0	1	0	525	545	0	510	38	0
13	0	0	1	0	524	563	0	509	38	0
14	0	0	1	0	513	468	0	514	38	0
